"Rep_char" "well_ID" "sampleID" "Plate" "OD" "Timepoint" "HoursElapsed" "Rep" "Bd" "CFS_type" "conOD_ave" "conOD_sd" "OD_adj"
"917" "G7_1" "G7" "20D_JlivBTP_Bd" 1 0.165 "T4" 95 "8" "Bd" "20D_JlivBTP" 0.1393 0.0054782397821847 0.0257
"918" "G8_1" "G8" "20D_JlivBTP_Bd" 1 0.175 "T4" 95 "9" "Bd" "20D_JlivBTP" 0.1393 0.0054782397821847 0.0357
"919" "G9_1" "G9" "20D_JlivBTP_Bd" 1 0.179 "T4" 95 "10" "Bd" "20D_JlivBTP" 0.1393 0.0054782397821847 0.0397
"920" "G10_1" "G10" "20D_JlivBTP_Bd" 1 0.211 "T4" 95 "2" "Bd" "20D_JlivBTP" 0.1393 0.0054782397821847 0.0717
"921" "H11_1" "H11" "Live_Bd" 1 0.324 "T4" 95 "7" "Bd" "Control" 0.1383 0.00298328677803525 0.1857
"922" "H12_1" "H12" "Live_Bd" 1 0.34 "T4" 95 "9" "Bd" "Control" 0.1383 0.00298328677803525 0.2017
"923" "A3_2" "A3" "2F_Bd" 2 0.137 "T4" 95 "1" "Bd" "2F" 0.1275 0.00624054840894969 0.00950000000000001
"924" "A4_2" "A4" "2F_Bd" 2 0.139 "T4" 95 "2" "Bd" "2F" 0.1275 0.00624054840894969 0.0115
"925" "A7_2" "A7" "2F_Jliv10_Bd" 2 0.145 "T4" 95 "1" "Bd" "2F_Jliv10" 0.1355 0.00408928138212843 0.00949999999999998
"926" "A8_2" "A8" "2F_Jliv10_Bd" 2 0.146 "T4" 95 "2" "Bd" "2F_Jliv10" 0.1355 0.00408928138212843 0.0105
"927" "A11_2" "A11" "2f_JlivBTP_Bd" 2 0.154 "T4" 95 "1" "Bd" "2f_JlivBTP" 0.1416 0.00380642731296538 0.0124
"928" "A12_2" "A12" "2f_JlivBTP_Bd" 2 0.156 "T4" 95 "2" "Bd" "2f_JlivBTP" 0.1416 0.00380642731296538 0.0144
"929" "B3_2" "B3" "2F_Bd" 2 0.133 "T4" 95 "3" "Bd" "2F" 0.1275 0.00624054840894969 0.0055
"930" "B4_2" "B4" "2F_Bd" 2 0.138 "T4" 95 "4" "Bd" "2F" 0.1275 0.00624054840894969 0.0105
"931" "B7_2" "B7" "2F_Jliv10_Bd" 2 0.147 "T4" 95 "3" "Bd" "2F_Jliv10" 0.1355 0.00408928138212843 0.0115
"932" "B8_2" "B8" "2F_Jliv10_Bd" 2 0.146 "T4" 95 "4" "Bd" "2F_Jliv10" 0.1355 0.00408928138212843 0.0105
"933" "B11_2" "B11" "2f_JlivBTP_Bd" 2 0.152 "T4" 95 "3" "Bd" "2f_JlivBTP" 0.1416 0.00380642731296538 0.0104
"934" "B12_2" "B12" "2f_JlivBTP_Bd" 2 0.154 "T4" 95 "4" "Bd" "2f_JlivBTP" 0.1416 0.00380642731296538 0.0124
"935" "C3_2" "C3" "2F_Bd" 2 0.134 "T4" 95 "5" "Bd" "2F" 0.1275 0.00624054840894969 0.00650000000000001
"936" "C4_2" "C4" "2F_Bd" 2 0.135 "T4" 95 "6" "Bd" "2F" 0.1275 0.00624054840894969 0.00750000000000001
"937" "C7_2" "C7" "2F_Jliv10_Bd" 2 0.144 "T4" 95 "5" "Bd" "2F_Jliv10" 0.1355 0.00408928138212843 0.00849999999999998
"938" "C8_2" "C8" "2F_Jliv10_Bd" 2 0.144 "T4" 95 "6" "Bd" "2F_Jliv10" 0.1355 0.00408928138212843 0.00849999999999998
"939" "C11_2" "C11" "2f_JlivBTP_Bd" 2 0.144 "T4" 95 "5" "Bd" "2f_JlivBTP" 0.1416 0.00380642731296538 0.00239999999999999
"940" "C12_2" "C12" "2f_JlivBTP_Bd" 2 0.15 "T4" 95 "6" "Bd" "2f_JlivBTP" 0.1416 0.00380642731296538 0.00839999999999999
"941" "D3_2" "D3" "2F_Bd" 2 0.129 "T4" 95 "7" "Bd" "2F" 0.1275 0.00624054840894969 0.0015
"942" "D4_2" "D4" "2F_Bd" 2 0.134 "T4" 95 "8" "Bd" "2F" 0.1275 0.00624054840894969 0.00650000000000001
"943" "D7_2" "D7" "2F_Jliv10_Bd" 2 0.142 "T4" 95 "7" "Bd" "2F_Jliv10" 0.1355 0.00408928138212843 0.00649999999999998
"944" "D8_2" "D8" "2F_Jliv10_Bd" 2 0.142 "T4" 95 "8" "Bd" "2F_Jliv10" 0.1355 0.00408928138212843 0.00649999999999998
"945" "D11_2" "D11" "2f_JlivBTP_Bd" 2 0.144 "T4" 95 "7" "Bd" "2f_JlivBTP" 0.1416 0.00380642731296538 0.00239999999999999
"946" "D12_2" "D12" "2f_JlivBTP_Bd" 2 0.15 "T4" 95 "8" "Bd" "2f_JlivBTP" 0.1416 0.00380642731296538 0.00839999999999999
"947" "E3_2" "E3" "2F_Bd" 2 0.128 "T4" 95 "9" "Bd" "2F" 0.1275 0.00624054840894969 5e-04
"948" "E4_2" "E4" "2F_Bd" 2 0.135 "T4" 95 "10" "Bd" "2F" 0.1275 0.00624054840894969 0.00750000000000001
"949" "E7_2" "E7" "2F_Jliv10_Bd" 2 0.141 "T4" 95 "9" "Bd" "2F_Jliv10" 0.1355 0.00408928138212843 0.00549999999999998
"950" "E8_2" "E8" "2F_Jliv10_Bd" 2 0.141 "T4" 95 "10" "Bd" "2F_Jliv10" 0.1355 0.00408928138212843 0.00549999999999998
"951" "E11_2" "E11" "2f_JlivBTP_Bd" 2 0.145 "T4" 95 "9" "Bd" "2f_JlivBTP" 0.1416 0.00380642731296538 0.00339999999999999
"952" "E12_2" "E12" "2f_JlivBTP_Bd" 2 0.146 "T4" 95 "10" "Bd" "2f_JlivBTP" 0.1416 0.00380642731296538 0.00439999999999999
"953" "G1_2" "G1" "37E_Bd" 2 0.156 "T4" 95 "1" "Bd" "37E" 0.1328 0.00404969134626332 0.0232
"954" "G2_2" "G2" "37E_Bd" 2 0.144 "T4" 95 "3" "Bd" "37E" 0.1328 0.00404969134626332 0.0112
"955" "G3_2" "G3" "37E_Bd" 2 0.141 "T4" 95 "4" "Bd" "37E" 0.1328 0.00404969134626332 0.00819999999999999
"956" "G4_2" "G4" "37E_Bd" 2 0.142 "T4" 95 "5" "Bd" "37E" 0.1328 0.00404969134626332 0.00919999999999999
"957" "G5_2" "G5" "37E_Bd" 2 0.145 "T4" 95 "6" "Bd" "37E" 0.1328 0.00404969134626332 0.0122
"958" "G6_2" "G6" "37E_Bd" 2 0.141 "T4" 95 "7" "Bd" "37E" 0.1328 0.00404969134626332 0.00819999999999999
"959" "G7_2" "G7" "37E_Bd" 2 0.141 "T4" 95 "8" "Bd" "37E" 0.1328 0.00404969134626332 0.00819999999999999
"960" "G8_2" "G8" "37E_Bd" 2 0.144 "T4" 95 "9" "Bd" "37E" 0.1328 0.00404969134626332 0.0112
"961" "G9_2" "G9" "37E_Bd" 2 0.147 "T4" 95 "10" "Bd" "37E" 0.1328 0.00404969134626332 0.0142
"962" "G10_2" "G10" "37E_Bd" 2 0.153 "T4" 95 "2" "Bd" "37E" 0.1328 0.00404969134626332 0.0202
"963" "G11_2" "G11" "Live_Bd" 2 0.234 "T4" 95 "3" "Bd" "Control" 0.1383 0.00298328677803525 0.0957
"964" "G12_2" "G12" "Live_Bd" 2 0.255 "T4" 95 "5" "Bd" "Control" 0.1383 0.00298328677803525 0.1167
"965" "A3_3" "A3" "37E_20D_Bd" 3 0.141 "T4" 95 "1" "Bd" "37E_20D" 0.1316 0.00275680975041805 0.00939999999999999
"966" "A4_3" "A4" "37E_20D_Bd" 3 0.137 "T4" 95 "2" "Bd" "37E_20D" 0.1316 0.00275680975041805 0.00540000000000002
"967" "A7_3" "A7" "37E_2F_Bd" 3 0.125 "T4" 95 "1" "Bd" "37E_2F" 0.1248 0.00131656117720877 0.000200000000000006
"968" "A8_3" "A8" "37E_2F_Bd" 3 0.126 "T4" 95 "2" "Bd" "37E_2F" 0.1248 0.00131656117720877 0.00120000000000001
"969" "A11_3" "A11" "37E_54D_Bd" 3 0.149 "T4" 95 "1" "Bd" "37E_54D" 0.1278 0.0013984117975602 0.0212
"970" "A12_3" "A12" "37E_54D_Bd" 3 0.157 "T4" 95 "2" "Bd" "37E_54D" 0.1278 0.0013984117975602 0.0292
"971" "B3_3" "B3" "37E_20D_Bd" 3 0.141 "T4" 95 "3" "Bd" "37E_20D" 0.1316 0.00275680975041805 0.00939999999999999
"972" "B4_3" "B4" "37E_20D_Bd" 3 0.138 "T4" 95 "4" "Bd" "37E_20D" 0.1316 0.00275680975041805 0.00640000000000002
"973" "B7_3" "B7" "37E_2F_Bd" 3 0.127 "T4" 95 "3" "Bd" "37E_2F" 0.1248 0.00131656117720877 0.00220000000000001
"974" "B8_3" "B8" "37E_2F_Bd" 3 0.127 "T4" 95 "4" "Bd" "37E_2F" 0.1248 0.00131656117720877 0.00220000000000001
"975" "B11_3" "B11" "37E_54D_Bd" 3 0.142 "T4" 95 "3" "Bd" "37E_54D" 0.1278 0.0013984117975602 0.0142
"976" "B12_3" "B12" "37E_54D_Bd" 3 0.159 "T4" 95 "4" "Bd" "37E_54D" 0.1278 0.0013984117975602 0.0312
"977" "C3_3" "C3" "37E_20D_Bd" 3 0.141 "T4" 95 "5" "Bd" "37E_20D" 0.1316 0.00275680975041805 0.00939999999999999
"978" "C4_3" "C4" "37E_20D_Bd" 3 0.136 "T4" 95 "6" "Bd" "37E_20D" 0.1316 0.00275680975041805 0.00440000000000002
"979" "C7_3" "C7" "37E_2F_Bd" 3 0.127 "T4" 95 "5" "Bd" "37E_2F" 0.1248 0.00131656117720877 0.00220000000000001
"980" "C8_3" "C8" "37E_2F_Bd" 3 0.129 "T4" 95 "6" "Bd" "37E_2F" 0.1248 0.00131656117720877 0.00420000000000001
"981" "C11_3" "C11" "37E_54D_Bd" 3 0.141 "T4" 95 "5" "Bd" "37E_54D" 0.1278 0.0013984117975602 0.0132
"982" "C12_3" "C12" "37E_54D_Bd" 3 0.157 "T4" 95 "6" "Bd" "37E_54D" 0.1278 0.0013984117975602 0.0292
"983" "D3_3" "D3" "37E_20D_Bd" 3 0.141 "T4" 95 "7" "Bd" "37E_20D" 0.1316 0.00275680975041805 0.00939999999999999
"984" "D4_3" "D4" "37E_20D_Bd" 3 0.135 "T4" 95 "8" "Bd" "37E_20D" 0.1316 0.00275680975041805 0.00340000000000001
"985" "D7_3" "D7" "37E_2F_Bd" 3 0.13 "T4" 95 "7" "Bd" "37E_2F" 0.1248 0.00131656117720877 0.00520000000000001
"986" "D8_3" "D8" "37E_2F_Bd" 3 0.128 "T4" 95 "8" "Bd" "37E_2F" 0.1248 0.00131656117720877 0.00320000000000001
"987" "D11_3" "D11" "37E_54D_Bd" 3 0.142 "T4" 95 "7" "Bd" "37E_54D" 0.1278 0.0013984117975602 0.0142
"988" "D12_3" "D12" "37E_54D_Bd" 3 0.151 "T4" 95 "8" "Bd" "37E_54D" 0.1278 0.0013984117975602 0.0232
"989" "E3_3" "E3" "37E_20D_Bd" 3 0.139 "T4" 95 "9" "Bd" "37E_20D" 0.1316 0.00275680975041805 0.00740000000000002
"990" "E4_3" "E4" "37E_20D_Bd" 3 0.136 "T4" 95 "10" "Bd" "37E_20D" 0.1316 0.00275680975041805 0.00440000000000002
"991" "E7_3" "E7" "37E_2F_Bd" 3 0.129 "T4" 95 "9" "Bd" "37E_2F" 0.1248 0.00131656117720877 0.00420000000000001
"992" "E8_3" "E8" "37E_2F_Bd" 3 0.129 "T4" 95 "10" "Bd" "37E_2F" 0.1248 0.00131656117720877 0.00420000000000001
"993" "E11_3" "E11" "37E_54D_Bd" 3 0.155 "T4" 95 "9" "Bd" "37E_54D" 0.1278 0.0013984117975602 0.0272
"994" "E12_3" "E12" "37E_54D_Bd" 3 0.159 "T4" 95 "10" "Bd" "37E_54D" 0.1278 0.0013984117975602 0.0312
"995" "F11_3" "F11" "Live_Bd" 3 0.282 "T4" 95 "1" "Bd" "Control" 0.1383 0.00298328677803525 0.1437
"996" "F12_3" "F12" "Live_Bd" 3 0.271 "T4" 95 "2" "Bd" "Control" 0.1383 0.00298328677803525 0.1327
"997" "G1_3" "G1" "37E_Jliv10_Bd" 3 0.164 "T4" 95 "1" "Bd" "37E_Jliv10" 0.1268 0.00451663591625449 0.0372
"998" "G2_3" "G2" "37E_Jliv10_Bd" 3 0.136 "T4" 95 "3" "Bd" "37E_Jliv10" 0.1268 0.00451663591625449 0.00920000000000001
"999" "G3_3" "G3" "37E_Jliv10_Bd" 3 0.14 "T4" 95 "4" "Bd" "37E_Jliv10" 0.1268 0.00451663591625449 0.0132
"1000" "G4_3" "G4" "37E_Jliv10_Bd" 3 0.136 "T4" 95 "5" "Bd" "37E_Jliv10" 0.1268 0.00451663591625449 0.00920000000000001
"1001" "G5_3" "G5" "37E_Jliv10_Bd" 3 0.135 "T4" 95 "6" "Bd" "37E_Jliv10" 0.1268 0.00451663591625449 0.00820000000000001
"1002" "G6_3" "G6" "37E_Jliv10_Bd" 3 0.137 "T4" 95 "7" "Bd" "37E_Jliv10" 0.1268 0.00451663591625449 0.0102
"1003" "G7_3" "G7" "37E_Jliv10_Bd" 3 0.129 "T4" 95 "8" "Bd" "37E_Jliv10" 0.1268 0.00451663591625449 0.00220000000000001
"1004" "G8_3" "G8" "37E_Jliv10_Bd" 3 0.131 "T4" 95 "9" "Bd" "37E_Jliv10" 0.1268 0.00451663591625449 0.00420000000000001
"1005" "G9_3" "G9" "37E_Jliv10_Bd" 3 0.134 "T4" 95 "10" "Bd" "37E_Jliv10" 0.1268 0.00451663591625449 0.00720000000000001
"1006" "G10_3" "G10" "37E_Jliv10_Bd" 3 0.163 "T4" 95 "2" "Bd" "37E_Jliv10" 0.1268 0.00451663591625449 0.0362
"1007" "A3_4" "A3" "37E_JlivBTP_Bd" 4 0.165 "T4" 95 "1" "Bd" "37E_JlivBTP" 0.148 0.004371625682868 0.017
"1008" "A4_4" "A4" "37E_JlivBTP_Bd" 4 0.166 "T4" 95 "2" "Bd" "37E_JlivBTP" 0.148 0.004371625682868 0.018
"1009" "A7_4" "A7" "54D_Bd" 4 0.25 "T4" 95 "1" "Bd" "54D" 0.1459 0.00597122730730924 0.1041
"1010" "A8_4" "A8" "54D_Bd" 4 0.256 "T4" 95 "2" "Bd" "54D" 0.1459 0.00597122730730924 0.1101
"1011" "A11_4" "A11" "54D_20D_Bd" 4 0.397 "T4" 95 "1" "Bd" "54D_20D" 0.1426 0.00987927122818277 0.2544
"1012" "A12_4" "A12" "54D_20D_Bd" 4 0.471 "T4" 95 "2" "Bd" "54D_20D" 0.1426 0.00987927122818277 0.3284
"1013" "B3_4" "B3" "37E_JlivBTP_Bd" 4 0.158 "T4" 95 "3" "Bd" "37E_JlivBTP" 0.148 0.004371625682868 0.01
"1014" "B4_4" "B4" "37E_JlivBTP_Bd" 4 0.163 "T4" 95 "4" "Bd" "37E_JlivBTP" 0.148 0.004371625682868 0.015
"1015" "B7_4" "B7" "54D_Bd" 4 0.258 "T4" 95 "3" "Bd" "54D" 0.1459 0.00597122730730924 0.1121
"1016" "B8_4" "B8" "54D_Bd" 4 0.257 "T4" 95 "4" "Bd" "54D" 0.1459 0.00597122730730924 0.1111
"1017" "B11_4" "B11" "54D_20D_Bd" 4 0.327 "T4" 95 "3" "Bd" "54D_20D" 0.1426 0.00987927122818277 0.1844
"1018" "B12_4" "B12" "54D_20D_Bd" 4 0.341 "T4" 95 "4" "Bd" "54D_20D" 0.1426 0.00987927122818277 0.1984
"1019" "C3_4" "C3" "37E_JlivBTP_Bd" 4 0.154 "T4" 95 "5" "Bd" "37E_JlivBTP" 0.148 0.004371625682868 0.00600000000000001
"1020" "C4_4" "C4" "37E_JlivBTP_Bd" 4 0.154 "T4" 95 "6" "Bd" "37E_JlivBTP" 0.148 0.004371625682868 0.00600000000000001
"1021" "C7_4" "C7" "54D_Bd" 4 0.252 "T4" 95 "5" "Bd" "54D" 0.1459 0.00597122730730924 0.1061
"1022" "C8_4" "C8" "54D_Bd" 4 0.252 "T4" 95 "6" "Bd" "54D" 0.1459 0.00597122730730924 0.1061
"1023" "C11_4" "C11" "54D_20D_Bd" 4 0.318 "T4" 95 "5" "Bd" "54D_20D" 0.1426 0.00987927122818277 0.1754
"1024" "C12_4" "C12" "54D_20D_Bd" 4 0.345 "T4" 95 "6" "Bd" "54D_20D" 0.1426 0.00987927122818277 0.2024
"1025" "D3_4" "D3" "37E_JlivBTP_Bd" 4 0.152 "T4" 95 "7" "Bd" "37E_JlivBTP" 0.148 0.004371625682868 0.004
"1026" "D4_4" "D4" "37E_JlivBTP_Bd" 4 0.158 "T4" 95 "8" "Bd" "37E_JlivBTP" 0.148 0.004371625682868 0.01
"1027" "D7_4" "D7" "54D_Bd" 4 0.249 "T4" 95 "7" "Bd" "54D" 0.1459 0.00597122730730924 0.1031
"1028" "D8_4" "D8" "54D_Bd" 4 0.25 "T4" 95 "8" "Bd" "54D" 0.1459 0.00597122730730924 0.1041
"1029" "D11_4" "D11" "54D_20D_Bd" 4 0.301 "T4" 95 "7" "Bd" "54D_20D" 0.1426 0.00987927122818277 0.1584
"1030" "D12_4" "D12" "54D_20D_Bd" 4 0.33 "T4" 95 "8" "Bd" "54D_20D" 0.1426 0.00987927122818277 0.1874
"1031" "E3_4" "E3" "37E_JlivBTP_Bd" 4 0.147 "T4" 95 "9" "Bd" "37E_JlivBTP" 0.148 0.004371625682868 -0.001
"1032" "E4_4" "E4" "37E_JlivBTP_Bd" 4 0.151 "T4" 95 "10" "Bd" "37E_JlivBTP" 0.148 0.004371625682868 0.003
"1033" "E7_4" "E7" "54D_Bd" 4 0.24 "T4" 95 "9" "Bd" "54D" 0.1459 0.00597122730730924 0.0941
"1034" "E8_4" "E8" "54D_Bd" 4 0.242 "T4" 95 "10" "Bd" "54D" 0.1459 0.00597122730730924 0.0961
"1035" "E11_4" "E11" "54D_20D_Bd" 4 0.321 "T4" 95 "9" "Bd" "54D_20D" 0.1426 0.00987927122818277 0.1784
"1036" "E12_4" "E12" "54D_20D_Bd" 4 0.324 "T4" 95 "10" "Bd" "54D_20D" 0.1426 0.00987927122818277 0.1814
"1037" "G1_4" "G1" "54D_2F_Bd" 4 0.134 "T4" 95 "1" "Bd" "54D_2F" 0.1317 0.00312872000806862 0.0023
"1038" "G2_4" "G2" "54D_2F_Bd" 4 0.134 "T4" 95 "3" "Bd" "54D_2F" 0.1317 0.00312872000806862 0.0023
"1039" "G3_4" "G3" "54D_2F_Bd" 4 0.135 "T4" 95 "4" "Bd" "54D_2F" 0.1317 0.00312872000806862 0.0033
"1040" "G4_4" "G4" "54D_2F_Bd" 4 0.137 "T4" 95 "5" "Bd" "54D_2F" 0.1317 0.00312872000806862 0.0053
"1041" "G5_4" "G5" "54D_2F_Bd" 4 0.138 "T4" 95 "6" "Bd" "54D_2F" 0.1317 0.00312872000806862 0.0063
"1042" "G6_4" "G6" "54D_2F_Bd" 4 0.144 "T4" 95 "7" "Bd" "54D_2F" 0.1317 0.00312872000806862 0.0123
"1043" "G7_4" "G7" "54D_2F_Bd" 4 0.136 "T4" 95 "8" "Bd" "54D_2F" 0.1317 0.00312872000806862 0.0043
"1044" "G8_4" "G8" "54D_2F_Bd" 4 0.138 "T4" 95 "9" "Bd" "54D_2F" 0.1317 0.00312872000806862 0.0063
"1045" "G9_4" "G9" "54D_2F_Bd" 4 0.139 "T4" 95 "10" "Bd" "54D_2F" 0.1317 0.00312872000806862 0.0073
"1046" "G10_4" "G10" "54D_2F_Bd" 4 0.14 "T4" 95 "2" "Bd" "54D_2F" 0.1317 0.00312872000806862 0.0083
"1047" "H11_4" "H11" "Live_Bd" 4 0.313 "T4" 95 "8" "Bd" "Control" 0.1383 0.00298328677803525 0.1747
"1048" "H12_4" "H12" "Live_Bd" 4 0.323 "T4" 95 "10" "Bd" "Control" 0.1383 0.00298328677803525 0.1847
"1049" "A3_5" "A3" "54D_Jliv10_Bd" 5 0.236 "T4" 95 "1" "Bd" "54D_Jliv10" 0.1204 0.00594792213951879 0.1156
"1050" "A4_5" "A4" "54D_Jliv10_Bd" 5 0.244 "T4" 95 "2" "Bd" "54D_Jliv10" 0.1204 0.00594792213951879 0.1236
"1051" "A7_5" "A7" "54D_JlivBTP_Bd" 5 0.188 "T4" 95 "1" "Bd" "54D_JlivBTP" 0.1254 0.00316929715306793 0.0626
"1052" "A8_5" "A8" "54D_JlivBTP_Bd" 5 0.154 "T4" 95 "2" "Bd" "54D_JlivBTP" 0.1254 0.00316929715306793 0.0286
"1053" "A11_5" "A11" "Jliv10_Bd" 5 0.167 "T4" 95 "1" "Bd" "Jliv10" 0.1329 0.00502106673039814 0.0341
"1054" "A12_5" "A12" "Jliv10_Bd" 5 0.173 "T4" 95 "2" "Bd" "Jliv10" 0.1329 0.00502106673039814 0.0401
"1055" "B3_5" "B3" "54D_Jliv10_Bd" 5 0.195 "T4" 95 "3" "Bd" "54D_Jliv10" 0.1204 0.00594792213951879 0.0746
"1056" "B4_5" "B4" "54D_Jliv10_Bd" 5 0.215 "T4" 95 "4" "Bd" "54D_Jliv10" 0.1204 0.00594792213951879 0.0946
"1057" "B7_5" "B7" "54D_JlivBTP_Bd" 5 0.168 "T4" 95 "3" "Bd" "54D_JlivBTP" 0.1254 0.00316929715306793 0.0426
"1058" "B8_5" "B8" "54D_JlivBTP_Bd" 5 0.144 "T4" 95 "4" "Bd" "54D_JlivBTP" 0.1254 0.00316929715306793 0.0186
"1059" "B11_5" "B11" "Jliv10_Bd" 5 0.153 "T4" 95 "3" "Bd" "Jliv10" 0.1329 0.00502106673039814 0.0201
"1060" "B12_5" "B12" "Jliv10_Bd" 5 0.181 "T4" 95 "4" "Bd" "Jliv10" 0.1329 0.00502106673039814 0.0481
"1061" "C3_5" "C3" "54D_Jliv10_Bd" 5 0.17 "T4" 95 "5" "Bd" "54D_Jliv10" 0.1204 0.00594792213951879 0.0496
"1062" "C4_5" "C4" "54D_Jliv10_Bd" 5 0.184 "T4" 95 "6" "Bd" "54D_Jliv10" 0.1204 0.00594792213951879 0.0636
"1063" "C7_5" "C7" "54D_JlivBTP_Bd" 5 0.152 "T4" 95 "5" "Bd" "54D_JlivBTP" 0.1254 0.00316929715306793 0.0266
"1064" "C8_5" "C8" "54D_JlivBTP_Bd" 5 0.142 "T4" 95 "6" "Bd" "54D_JlivBTP" 0.1254 0.00316929715306793 0.0166
"1065" "C11_5" "C11" "Jliv10_Bd" 5 0.156 "T4" 95 "5" "Bd" "Jliv10" 0.1329 0.00502106673039814 0.0231
"1066" "C12_5" "C12" "Jliv10_Bd" 5 0.162 "T4" 95 "6" "Bd" "Jliv10" 0.1329 0.00502106673039814 0.0291
"1067" "D3_5" "D3" "54D_Jliv10_Bd" 5 0.173 "T4" 95 "7" "Bd" "54D_Jliv10" 0.1204 0.00594792213951879 0.0526
"1068" "D4_5" "D4" "54D_Jliv10_Bd" 5 0.186 "T4" 95 "8" "Bd" "54D_Jliv10" 0.1204 0.00594792213951879 0.0656
"1069" "D7_5" "D7" "54D_JlivBTP_Bd" 5 0.148 "T4" 95 "7" "Bd" "54D_JlivBTP" 0.1254 0.00316929715306793 0.0226
"1070" "D8_5" "D8" "54D_JlivBTP_Bd" 5 0.145 "T4" 95 "8" "Bd" "54D_JlivBTP" 0.1254 0.00316929715306793 0.0196
"1071" "D11_5" "D11" "Jliv10_Bd" 5 0.15 "T4" 95 "7" "Bd" "Jliv10" 0.1329 0.00502106673039814 0.0171
"1072" "D12_5" "D12" "Jliv10_Bd" 5 0.17 "T4" 95 "8" "Bd" "Jliv10" 0.1329 0.00502106673039814 0.0371
"1073" "E3_5" "E3" "54D_Jliv10_Bd" 5 0.144 "T4" 95 "9" "Bd" "54D_Jliv10" 0.1204 0.00594792213951879 0.0236
"1074" "E4_5" "E4" "54D_Jliv10_Bd" 5 0.15 "T4" 95 "10" "Bd" "54D_Jliv10" 0.1204 0.00594792213951879 0.0296
"1075" "E7_5" "E7" "54D_JlivBTP_Bd" 5 0.139 "T4" 95 "9" "Bd" "54D_JlivBTP" 0.1254 0.00316929715306793 0.0136
"1076" "E8_5" "E8" "54D_JlivBTP_Bd" 5 0.144 "T4" 95 "10" "Bd" "54D_JlivBTP" 0.1254 0.00316929715306793 0.0186
"1077" "E11_5" "E11" "Jliv10_Bd" 5 0.159 "T4" 95 "9" "Bd" "Jliv10" 0.1329 0.00502106673039814 0.0261
"1078" "E12_5" "E12" "Jliv10_Bd" 5 0.196 "T4" 95 "10" "Bd" "Jliv10" 0.1329 0.00502106673039814 0.0631
"1079" "G1_5" "G1" "Jliv10_JlivBTP_Bd" 5 0.166 "T4" 95 "1" "Bd" "Jliv10_JlivBTP" 0.128 0.00298142396999972 0.038
"1080" "G2_5" "G2" "Jliv10_JlivBTP_Bd" 5 0.143 "T4" 95 "3" "Bd" "Jliv10_JlivBTP" 0.128 0.00298142396999972 0.015
"1081" "G3_5" "G3" "Jliv10_JlivBTP_Bd" 5 0.15 "T4" 95 "4" "Bd" "Jliv10_JlivBTP" 0.128 0.00298142396999972 0.022
"1082" "G4_5" "G4" "Jliv10_JlivBTP_Bd" 5 0.141 "T4" 95 "5" "Bd" "Jliv10_JlivBTP" 0.128 0.00298142396999972 0.013
"1083" "G5_5" "G5" "Jliv10_JlivBTP_Bd" 5 0.146 "T4" 95 "6" "Bd" "Jliv10_JlivBTP" 0.128 0.00298142396999972 0.018
"1084" "G6_5" "G6" "Jliv10_JlivBTP_Bd" 5 0.141 "T4" 95 "7" "Bd" "Jliv10_JlivBTP" 0.128 0.00298142396999972 0.013
"1085" "G7_5" "G7" "Jliv10_JlivBTP_Bd" 5 0.14 "T4" 95 "8" "Bd" "Jliv10_JlivBTP" 0.128 0.00298142396999972 0.012
"1086" "G8_5" "G8" "Jliv10_JlivBTP_Bd" 5 0.141 "T4" 95 "9" "Bd" "Jliv10_JlivBTP" 0.128 0.00298142396999972 0.013
"1087" "G9_5" "G9" "Jliv10_JlivBTP_Bd" 5 0.15 "T4" 95 "10" "Bd" "Jliv10_JlivBTP" 0.128 0.00298142396999972 0.022
"1088" "G10_5" "G10" "Jliv10_JlivBTP_Bd" 5 0.164 "T4" 95 "2" "Bd" "Jliv10_JlivBTP" 0.128 0.00298142396999972 0.036
"1089" "G11_5" "G11" "Live_Bd" 5 0.27 "T4" 95 "4" "Bd" "Control" 0.1383 0.00298328677803525 0.1317
"1090" "G12_5" "G12" "Live_Bd" 5 0.303 "T4" 95 "6" "Bd" "Control" 0.1383 0.00298328677803525 0.1647
"1091" "H1_5" "H1" "JlivBTP_Bd" 5 0.221 "T4" 95 "1" "Bd" "JlivBTP" 0.137 0.00312694383988228 0.084
"1092" "H2_5" "H2" "JlivBTP_Bd" 5 0.202 "T4" 95 "3" "Bd" "JlivBTP" 0.137 0.00312694383988228 0.065
"1093" "H3_5" "H3" "JlivBTP_Bd" 5 0.193 "T4" 95 "4" "Bd" "JlivBTP" 0.137 0.00312694383988228 0.056
"1094" "H4_5" "H4" "JlivBTP_Bd" 5 0.178 "T4" 95 "5" "Bd" "JlivBTP" 0.137 0.00312694383988228 0.041
"1095" "H5_5" "H5" "JlivBTP_Bd" 5 0.209 "T4" 95 "6" "Bd" "JlivBTP" 0.137 0.00312694383988228 0.072
"1096" "H6_5" "H6" "JlivBTP_Bd" 5 0.231 "T4" 95 "7" "Bd" "JlivBTP" 0.137 0.00312694383988228 0.094
"1097" "H7_5" "H7" "JlivBTP_Bd" 5 0.158 "T4" 95 "8" "Bd" "JlivBTP" 0.137 0.00312694383988228 0.021
"1098" "H8_5" "H8" "JlivBTP_Bd" 5 0.182 "T4" 95 "9" "Bd" "JlivBTP" 0.137 0.00312694383988228 0.045
