"Rep_char" "well_ID" "sampleID" "Plate" "OD" "Timepoint" "HoursElapsed" "Rep" "Bd" "CFS_type" "conOD_ave" "conOD_sd" "OD_adj"
"1088" "G10_5" "G10" "Jliv10_JlivBTP_Bd" 5 0.27 "T4" 97 "2" "Bd" "Jliv10_JlivBTP" 0.1323 0.00388873015549064 0.1377
"1089" "G11_5" "G11" "Live_Bd" 5 0.261 "T4" 97 "4" "Bd" "Control" 0.1372 0.00541192099802731 0.1238
"1090" "G12_5" "G12" "Live_Bd" 5 0.33 "T4" 97 "6" "Bd" "Control" 0.1372 0.00541192099802731 0.1928
"1091" "H1_5" "H1" "JlivBTP_Bd" 5 0.18 "T4" 97 "1" "Bd" "JlivBTP" 0.1327 0.00469160005873381 0.0473
"1092" "H2_5" "H2" "JlivBTP_Bd" 5 0.174 "T4" 97 "3" "Bd" "JlivBTP" 0.1327 0.00469160005873381 0.0413
"1093" "H3_5" "H3" "JlivBTP_Bd" 5 0.178 "T4" 97 "4" "Bd" "JlivBTP" 0.1327 0.00469160005873381 0.0453
"1094" "H4_5" "H4" "JlivBTP_Bd" 5 0.174 "T4" 97 "5" "Bd" "JlivBTP" 0.1327 0.00469160005873381 0.0413
"1095" "H5_5" "H5" "JlivBTP_Bd" 5 0.163 "T4" 97 "6" "Bd" "JlivBTP" 0.1327 0.00469160005873381 0.0303
"1096" "H6_5" "H6" "JlivBTP_Bd" 5 0.157 "T4" 97 "7" "Bd" "JlivBTP" 0.1327 0.00469160005873381 0.0243
"1097" "H7_5" "H7" "JlivBTP_Bd" 5 0.168 "T4" 97 "8" "Bd" "JlivBTP" 0.1327 0.00469160005873381 0.0353
"1098" "H8_5" "H8" "JlivBTP_Bd" 5 0.182 "T4" 97 "9" "Bd" "JlivBTP" 0.1327 0.00469160005873381 0.0493
"1099" "H9_5" "H9" "JlivBTP_Bd" 5 0.24 "T4" 97 "10" "Bd" "JlivBTP" 0.1327 0.00469160005873381 0.1073
"1100" "H10_5" "H10" "JlivBTP_Bd" 5 0.284 "T4" 97 "2" "Bd" "JlivBTP" 0.1327 0.00469160005873381 0.1513
"1101" "A3_1" "A3" "20D_Bd" 1 0.171 "T5" 122 "1" "Bd" "20D" 0.1262 0.00426354052141853 0.0448
"1102" "A4_1" "A4" "20D_Bd" 1 0.151 "T5" 122 "2" "Bd" "20D" 0.1262 0.00426354052141853 0.0248
"1103" "A7_1" "A7" "20D_2F_Bd" 1 0.137 "T5" 122 "1" "Bd" "20D_2F" 0.1291 0.00264365067451978 0.00790000000000002
"1104" "A8_1" "A8" "20D_2F_Bd" 1 0.148 "T5" 122 "2" "Bd" "20D_2F" 0.1291 0.00264365067451978 0.0189
"1105" "A11_1" "A11" "20D_Jliv10_Bd" 1 0.207 "T5" 122 "1" "Bd" "20D_Jliv10" 0.1433 0.00494525586350752 0.0637
"1106" "A12_1" "A12" "20D_Jliv10_Bd" 1 0.227 "T5" 122 "2" "Bd" "20D_Jliv10" 0.1433 0.00494525586350752 0.0837
"1107" "B3_1" "B3" "20D_Bd" 1 0.145 "T5" 122 "3" "Bd" "20D" 0.1262 0.00426354052141853 0.0188
"1108" "B4_1" "B4" "20D_Bd" 1 0.147 "T5" 122 "4" "Bd" "20D" 0.1262 0.00426354052141853 0.0208
"1109" "B7_1" "B7" "20D_2F_Bd" 1 0.138 "T5" 122 "3" "Bd" "20D_2F" 0.1291 0.00264365067451978 0.00890000000000002
"1110" "B8_1" "B8" "20D_2F_Bd" 1 0.139 "T5" 122 "4" "Bd" "20D_2F" 0.1291 0.00264365067451978 0.00990000000000002
"1111" "B11_1" "B11" "20D_Jliv10_Bd" 1 0.194 "T5" 122 "3" "Bd" "20D_Jliv10" 0.1433 0.00494525586350752 0.0507
"1112" "B12_1" "B12" "20D_Jliv10_Bd" 1 0.22 "T5" 122 "4" "Bd" "20D_Jliv10" 0.1433 0.00494525586350752 0.0767
"1113" "C3_1" "C3" "20D_Bd" 1 0.149 "T5" 122 "5" "Bd" "20D" 0.1262 0.00426354052141853 0.0228
"1114" "C4_1" "C4" "20D_Bd" 1 0.147 "T5" 122 "6" "Bd" "20D" 0.1262 0.00426354052141853 0.0208
"1115" "C7_1" "C7" "20D_2F_Bd" 1 0.141 "T5" 122 "5" "Bd" "20D_2F" 0.1291 0.00264365067451978 0.0119
"1116" "C8_1" "C8" "20D_2F_Bd" 1 0.134 "T5" 122 "6" "Bd" "20D_2F" 0.1291 0.00264365067451978 0.00490000000000002
"1117" "C11_1" "C11" "20D_Jliv10_Bd" 1 0.194 "T5" 122 "5" "Bd" "20D_Jliv10" 0.1433 0.00494525586350752 0.0507
"1118" "C12_1" "C12" "20D_Jliv10_Bd" 1 0.211 "T5" 122 "6" "Bd" "20D_Jliv10" 0.1433 0.00494525586350752 0.0677
"1119" "D3_1" "D3" "20D_Bd" 1 0.147 "T5" 122 "7" "Bd" "20D" 0.1262 0.00426354052141853 0.0208
"1120" "D4_1" "D4" "20D_Bd" 1 0.144 "T5" 122 "8" "Bd" "20D" 0.1262 0.00426354052141853 0.0178
"1121" "D7_1" "D7" "20D_2F_Bd" 1 0.135 "T5" 122 "7" "Bd" "20D_2F" 0.1291 0.00264365067451978 0.00590000000000002
"1122" "D8_1" "D8" "20D_2F_Bd" 1 0.133 "T5" 122 "8" "Bd" "20D_2F" 0.1291 0.00264365067451978 0.00390000000000001
"1123" "D11_1" "D11" "20D_Jliv10_Bd" 1 0.21 "T5" 122 "7" "Bd" "20D_Jliv10" 0.1433 0.00494525586350752 0.0667
"1124" "D12_1" "D12" "20D_Jliv10_Bd" 1 0.241 "T5" 122 "8" "Bd" "20D_Jliv10" 0.1433 0.00494525586350752 0.0977
"1125" "E3_1" "E3" "20D_Bd" 1 0.141 "T5" 122 "9" "Bd" "20D" 0.1262 0.00426354052141853 0.0148
"1126" "E4_1" "E4" "20D_Bd" 1 0.139 "T5" 122 "10" "Bd" "20D" 0.1262 0.00426354052141853 0.0128
"1127" "E7_1" "E7" "20D_2F_Bd" 1 0.135 "T5" 122 "9" "Bd" "20D_2F" 0.1291 0.00264365067451978 0.00590000000000002
"1128" "E8_1" "E8" "20D_2F_Bd" 1 0.133 "T5" 122 "10" "Bd" "20D_2F" 0.1291 0.00264365067451978 0.00390000000000001
"1129" "E11_1" "E11" "20D_Jliv10_Bd" 1 0.204 "T5" 122 "9" "Bd" "20D_Jliv10" 0.1433 0.00494525586350752 0.0607
"1130" "E12_1" "E12" "20D_Jliv10_Bd" 1 0.252 "T5" 122 "10" "Bd" "20D_Jliv10" 0.1433 0.00494525586350752 0.1087
"1131" "G1_1" "G1" "20D_JlivBTP_Bd" 1 0.175 "T5" 122 "1" "Bd" "20D_JlivBTP" 0.1348 0.00565292451352002 0.0402
"1132" "G2_1" "G2" "20D_JlivBTP_Bd" 1 0.165 "T5" 122 "3" "Bd" "20D_JlivBTP" 0.1348 0.00565292451352002 0.0302
"1133" "G3_1" "G3" "20D_JlivBTP_Bd" 1 0.163 "T5" 122 "4" "Bd" "20D_JlivBTP" 0.1348 0.00565292451352002 0.0282
"1134" "G4_1" "G4" "20D_JlivBTP_Bd" 1 0.163 "T5" 122 "5" "Bd" "20D_JlivBTP" 0.1348 0.00565292451352002 0.0282
"1135" "G5_1" "G5" "20D_JlivBTP_Bd" 1 0.16 "T5" 122 "6" "Bd" "20D_JlivBTP" 0.1348 0.00565292451352002 0.0252
"1136" "G6_1" "G6" "20D_JlivBTP_Bd" 1 0.142 "T5" 122 "7" "Bd" "20D_JlivBTP" 0.1348 0.00565292451352002 0.00719999999999998
"1137" "G7_1" "G7" "20D_JlivBTP_Bd" 1 0.147 "T5" 122 "8" "Bd" "20D_JlivBTP" 0.1348 0.00565292451352002 0.0122
"1138" "G8_1" "G8" "20D_JlivBTP_Bd" 1 0.159 "T5" 122 "9" "Bd" "20D_JlivBTP" 0.1348 0.00565292451352002 0.0242
"1139" "G9_1" "G9" "20D_JlivBTP_Bd" 1 0.175 "T5" 122 "10" "Bd" "20D_JlivBTP" 0.1348 0.00565292451352002 0.0402
"1140" "G10_1" "G10" "20D_JlivBTP_Bd" 1 0.211 "T5" 122 "2" "Bd" "20D_JlivBTP" 0.1348 0.00565292451352002 0.0762
"1141" "H11_1" "H11" "Live_Bd" 1 0.272 "T5" 122 "7" "Bd" "Control" 0.1398 0.00382390143991999 0.1322
"1142" "H12_1" "H12" "Live_Bd" 1 0.214 "T5" 122 "9" "Bd" "Control" 0.1398 0.00382390143991999 0.0742
"1143" "A3_2" "A3" "2F_Bd" 2 0.142 "T5" 122 "1" "Bd" "2F" 0.1353 0.00522919156700578 0.00669999999999998
"1144" "A4_2" "A4" "2F_Bd" 2 0.142 "T5" 122 "2" "Bd" "2F" 0.1353 0.00522919156700578 0.00669999999999998
"1145" "A7_2" "A7" "2F_Jliv10_Bd" 2 0.142 "T5" 122 "1" "Bd" "2F_Jliv10" 0.1396 0.00403319558993444 0.00239999999999999
"1146" "A8_2" "A8" "2F_Jliv10_Bd" 2 0.145 "T5" 122 "2" "Bd" "2F_Jliv10" 0.1396 0.00403319558993444 0.00539999999999999
"1147" "A11_2" "A11" "2f_JlivBTP_Bd" 2 0.149 "T5" 122 "1" "Bd" "2f_JlivBTP" 0.1464 0.00422163738639669 0.00259999999999999
"1148" "A12_2" "A12" "2f_JlivBTP_Bd" 2 0.152 "T5" 122 "2" "Bd" "2f_JlivBTP" 0.1464 0.00422163738639669 0.00559999999999999
"1149" "B3_2" "B3" "2F_Bd" 2 0.141 "T5" 122 "3" "Bd" "2F" 0.1353 0.00522919156700578 0.00569999999999998
"1150" "B4_2" "B4" "2F_Bd" 2 0.141 "T5" 122 "4" "Bd" "2F" 0.1353 0.00522919156700578 0.00569999999999998
"1151" "B7_2" "B7" "2F_Jliv10_Bd" 2 0.144 "T5" 122 "3" "Bd" "2F_Jliv10" 0.1396 0.00403319558993444 0.00439999999999999
"1152" "B8_2" "B8" "2F_Jliv10_Bd" 2 0.144 "T5" 122 "4" "Bd" "2F_Jliv10" 0.1396 0.00403319558993444 0.00439999999999999
"1153" "B11_2" "B11" "2f_JlivBTP_Bd" 2 0.153 "T5" 122 "3" "Bd" "2f_JlivBTP" 0.1464 0.00422163738639669 0.00659999999999999
"1154" "B12_2" "B12" "2f_JlivBTP_Bd" 2 0.156 "T5" 122 "4" "Bd" "2f_JlivBTP" 0.1464 0.00422163738639669 0.0096
"1155" "C3_2" "C3" "2F_Bd" 2 0.136 "T5" 122 "5" "Bd" "2F" 0.1353 0.00522919156700578 0.000700000000000006
"1156" "C4_2" "C4" "2F_Bd" 2 0.137 "T5" 122 "6" "Bd" "2F" 0.1353 0.00522919156700578 0.00170000000000001
"1157" "C7_2" "C7" "2F_Jliv10_Bd" 2 0.151 "T5" 122 "5" "Bd" "2F_Jliv10" 0.1396 0.00403319558993444 0.0114
"1158" "C8_2" "C8" "2F_Jliv10_Bd" 2 0.144 "T5" 122 "6" "Bd" "2F_Jliv10" 0.1396 0.00403319558993444 0.00439999999999999
"1159" "C11_2" "C11" "2f_JlivBTP_Bd" 2 0.152 "T5" 122 "5" "Bd" "2f_JlivBTP" 0.1464 0.00422163738639669 0.00559999999999999
"1160" "C12_2" "C12" "2f_JlivBTP_Bd" 2 0.157 "T5" 122 "6" "Bd" "2f_JlivBTP" 0.1464 0.00422163738639669 0.0106
"1161" "D3_2" "D3" "2F_Bd" 2 0.132 "T5" 122 "7" "Bd" "2F" 0.1353 0.00522919156700578 -0.0033
"1162" "D4_2" "D4" "2F_Bd" 2 0.133 "T5" 122 "8" "Bd" "2F" 0.1353 0.00522919156700578 -0.0023
"1163" "D7_2" "D7" "2F_Jliv10_Bd" 2 0.14 "T5" 122 "7" "Bd" "2F_Jliv10" 0.1396 0.00403319558993444 0.000400000000000011
"1164" "D8_2" "D8" "2F_Jliv10_Bd" 2 0.14 "T5" 122 "8" "Bd" "2F_Jliv10" 0.1396 0.00403319558993444 0.000400000000000011
"1165" "D11_2" "D11" "2f_JlivBTP_Bd" 2 0.146 "T5" 122 "7" "Bd" "2f_JlivBTP" 0.1464 0.00422163738639669 -0.000400000000000011
"1166" "D12_2" "D12" "2f_JlivBTP_Bd" 2 0.144 "T5" 122 "8" "Bd" "2f_JlivBTP" 0.1464 0.00422163738639669 -0.00240000000000001
"1167" "E3_2" "E3" "2F_Bd" 2 0.133 "T5" 122 "9" "Bd" "2F" 0.1353 0.00522919156700578 -0.0023
"1168" "E4_2" "E4" "2F_Bd" 2 0.134 "T5" 122 "10" "Bd" "2F" 0.1353 0.00522919156700578 -0.0013
"1169" "E7_2" "E7" "2F_Jliv10_Bd" 2 0.139 "T5" 122 "9" "Bd" "2F_Jliv10" 0.1396 0.00403319558993444 -0.000599999999999989
"1170" "E8_2" "E8" "2F_Jliv10_Bd" 2 0.142 "T5" 122 "10" "Bd" "2F_Jliv10" 0.1396 0.00403319558993444 0.00239999999999999
"1171" "E11_2" "E11" "2f_JlivBTP_Bd" 2 0.141 "T5" 122 "9" "Bd" "2f_JlivBTP" 0.1464 0.00422163738639669 -0.00540000000000002
"1172" "E12_2" "E12" "2f_JlivBTP_Bd" 2 0.141 "T5" 122 "10" "Bd" "2f_JlivBTP" 0.1464 0.00422163738639669 -0.00540000000000002
"1173" "G1_2" "G1" "37E_Bd" 2 0.156 "T5" 122 "1" "Bd" "37E" 0.1367 0.0088700494800073 0.0193
"1174" "G2_2" "G2" "37E_Bd" 2 0.153 "T5" 122 "3" "Bd" "37E" 0.1367 0.0088700494800073 0.0163
"1175" "G3_2" "G3" "37E_Bd" 2 0.152 "T5" 122 "4" "Bd" "37E" 0.1367 0.0088700494800073 0.0153
"1176" "G4_2" "G4" "37E_Bd" 2 0.154 "T5" 122 "5" "Bd" "37E" 0.1367 0.0088700494800073 0.0173
"1177" "G5_2" "G5" "37E_Bd" 2 0.153 "T5" 122 "6" "Bd" "37E" 0.1367 0.0088700494800073 0.0163
"1178" "G6_2" "G6" "37E_Bd" 2 0.156 "T5" 122 "7" "Bd" "37E" 0.1367 0.0088700494800073 0.0193
"1179" "G7_2" "G7" "37E_Bd" 2 0.158 "T5" 122 "8" "Bd" "37E" 0.1367 0.0088700494800073 0.0213
"1180" "G8_2" "G8" "37E_Bd" 2 0.155 "T5" 122 "9" "Bd" "37E" 0.1367 0.0088700494800073 0.0183
"1181" "G9_2" "G9" "37E_Bd" 2 0.16 "T5" 122 "10" "Bd" "37E" 0.1367 0.0088700494800073 0.0233
"1182" "G10_2" "G10" "37E_Bd" 2 0.16 "T5" 122 "2" "Bd" "37E" 0.1367 0.0088700494800073 0.0233
"1183" "G11_2" "G11" "Live_Bd" 2 0.156 "T5" 122 "3" "Bd" "Control" 0.1398 0.00382390143991999 0.0162
"1184" "G12_2" "G12" "Live_Bd" 2 0.155 "T5" 122 "5" "Bd" "Control" 0.1398 0.00382390143991999 0.0152
"1185" "A3_3" "A3" "37E_20D_Bd" 3 0.158 "T5" 122 "1" "Bd" "37E_20D" 0.1451 0.00338132124077754 0.0129
"1186" "A4_3" "A4" "37E_20D_Bd" 3 0.157 "T5" 122 "2" "Bd" "37E_20D" 0.1451 0.00338132124077754 0.0119
"1187" "A7_3" "A7" "37E_2F_Bd" 3 0.162 "T5" 122 "1" "Bd" "37E_2F" 0.1505 0.00406201920231798 0.0115
"1188" "A8_3" "A8" "37E_2F_Bd" 3 0.163 "T5" 122 "2" "Bd" "37E_2F" 0.1505 0.00406201920231798 0.0125
"1189" "A11_3" "A11" "37E_54D_Bd" 3 0.171 "T5" 122 "1" "Bd" "37E_54D" 0.1489 0.0079085045643563 0.0221
"1190" "A12_3" "A12" "37E_54D_Bd" 3 0.171 "T5" 122 "2" "Bd" "37E_54D" 0.1489 0.0079085045643563 0.0221
"1191" "B3_3" "B3" "37E_20D_Bd" 3 0.154 "T5" 122 "3" "Bd" "37E_20D" 0.1451 0.00338132124077754 0.00890000000000002
"1192" "B4_3" "B4" "37E_20D_Bd" 3 0.155 "T5" 122 "4" "Bd" "37E_20D" 0.1451 0.00338132124077754 0.00990000000000002
"1193" "B7_3" "B7" "37E_2F_Bd" 3 0.165 "T5" 122 "3" "Bd" "37E_2F" 0.1505 0.00406201920231798 0.0145
"1194" "B8_3" "B8" "37E_2F_Bd" 3 0.162 "T5" 122 "4" "Bd" "37E_2F" 0.1505 0.00406201920231798 0.0115
"1195" "B11_3" "B11" "37E_54D_Bd" 3 0.167 "T5" 122 "3" "Bd" "37E_54D" 0.1489 0.0079085045643563 0.0181
"1196" "B12_3" "B12" "37E_54D_Bd" 3 0.169 "T5" 122 "4" "Bd" "37E_54D" 0.1489 0.0079085045643563 0.0201
"1197" "C3_3" "C3" "37E_20D_Bd" 3 0.153 "T5" 122 "5" "Bd" "37E_20D" 0.1451 0.00338132124077754 0.00790000000000002
"1198" "C4_3" "C4" "37E_20D_Bd" 3 0.149 "T5" 122 "6" "Bd" "37E_20D" 0.1451 0.00338132124077754 0.00390000000000001
"1199" "C7_3" "C7" "37E_2F_Bd" 3 0.159 "T5" 122 "5" "Bd" "37E_2F" 0.1505 0.00406201920231798 0.00850000000000001
"1200" "C8_3" "C8" "37E_2F_Bd" 3 0.156 "T5" 122 "6" "Bd" "37E_2F" 0.1505 0.00406201920231798 0.0055
"1201" "C11_3" "C11" "37E_54D_Bd" 3 0.159 "T5" 122 "5" "Bd" "37E_54D" 0.1489 0.0079085045643563 0.0101
"1202" "C12_3" "C12" "37E_54D_Bd" 3 0.161 "T5" 122 "6" "Bd" "37E_54D" 0.1489 0.0079085045643563 0.0121
"1203" "D3_3" "D3" "37E_20D_Bd" 3 0.15 "T5" 122 "7" "Bd" "37E_20D" 0.1451 0.00338132124077754 0.00490000000000002
"1204" "D4_3" "D4" "37E_20D_Bd" 3 0.154 "T5" 122 "8" "Bd" "37E_20D" 0.1451 0.00338132124077754 0.00890000000000002
"1205" "D7_3" "D7" "37E_2F_Bd" 3 0.151 "T5" 122 "7" "Bd" "37E_2F" 0.1505 0.00406201920231798 5e-04
"1206" "D8_3" "D8" "37E_2F_Bd" 3 0.15 "T5" 122 "8" "Bd" "37E_2F" 0.1505 0.00406201920231798 -5e-04
"1207" "D11_3" "D11" "37E_54D_Bd" 3 0.152 "T5" 122 "7" "Bd" "37E_54D" 0.1489 0.0079085045643563 0.00309999999999999
"1208" "D12_3" "D12" "37E_54D_Bd" 3 0.16 "T5" 122 "8" "Bd" "37E_54D" 0.1489 0.0079085045643563 0.0111
"1209" "E3_3" "E3" "37E_20D_Bd" 3 0.148 "T5" 122 "9" "Bd" "37E_20D" 0.1451 0.00338132124077754 0.00290000000000001
"1210" "E4_3" "E4" "37E_20D_Bd" 3 0.148 "T5" 122 "10" "Bd" "37E_20D" 0.1451 0.00338132124077754 0.00290000000000001
"1211" "E7_3" "E7" "37E_2F_Bd" 3 0.148 "T5" 122 "9" "Bd" "37E_2F" 0.1505 0.00406201920231798 -0.0025
"1212" "E8_3" "E8" "37E_2F_Bd" 3 0.145 "T5" 122 "10" "Bd" "37E_2F" 0.1505 0.00406201920231798 -0.0055
"1213" "E11_3" "E11" "37E_54D_Bd" 3 0.151 "T5" 122 "9" "Bd" "37E_54D" 0.1489 0.0079085045643563 0.00209999999999999
"1214" "E12_3" "E12" "37E_54D_Bd" 3 0.161 "T5" 122 "10" "Bd" "37E_54D" 0.1489 0.0079085045643563 0.0121
"1215" "F11_3" "F11" "Live_Bd" 3 0.166 "T5" 122 "1" "Bd" "Control" 0.1398 0.00382390143991999 0.0262
"1216" "F12_3" "F12" "Live_Bd" 3 0.18 "T5" 122 "2" "Bd" "Control" 0.1398 0.00382390143991999 0.0402
"1217" "G1_3" "G1" "37E_Jliv10_Bd" 3 0.161 "T5" 122 "1" "Bd" "37E_Jliv10" 0.1475 0.0052334394893692 0.0135
"1218" "G2_3" "G2" "37E_Jliv10_Bd" 3 0.162 "T5" 122 "3" "Bd" "37E_Jliv10" 0.1475 0.0052334394893692 0.0145
"1219" "G3_3" "G3" "37E_Jliv10_Bd" 3 0.158 "T5" 122 "4" "Bd" "37E_Jliv10" 0.1475 0.0052334394893692 0.0105
"1220" "G4_3" "G4" "37E_Jliv10_Bd" 3 0.165 "T5" 122 "5" "Bd" "37E_Jliv10" 0.1475 0.0052334394893692 0.0175
"1221" "G5_3" "G5" "37E_Jliv10_Bd" 3 0.164 "T5" 122 "6" "Bd" "37E_Jliv10" 0.1475 0.0052334394893692 0.0165
"1222" "G6_3" "G6" "37E_Jliv10_Bd" 3 0.155 "T5" 122 "7" "Bd" "37E_Jliv10" 0.1475 0.0052334394893692 0.00750000000000001
"1223" "G7_3" "G7" "37E_Jliv10_Bd" 3 0.16 "T5" 122 "8" "Bd" "37E_Jliv10" 0.1475 0.0052334394893692 0.0125
"1224" "G8_3" "G8" "37E_Jliv10_Bd" 3 0.159 "T5" 122 "9" "Bd" "37E_Jliv10" 0.1475 0.0052334394893692 0.0115
"1225" "G9_3" "G9" "37E_Jliv10_Bd" 3 0.16 "T5" 122 "10" "Bd" "37E_Jliv10" 0.1475 0.0052334394893692 0.0125
"1226" "G10_3" "G10" "37E_Jliv10_Bd" 3 0.165 "T5" 122 "2" "Bd" "37E_Jliv10" 0.1475 0.0052334394893692 0.0175
"1227" "A3_4" "A3" "37E_JlivBTP_Bd" 4 0.179 "T5" 122 "1" "Bd" "37E_JlivBTP" 0.1534 0.00333999334663343 0.0256
"1228" "A4_4" "A4" "37E_JlivBTP_Bd" 4 0.18 "T5" 122 "2" "Bd" "37E_JlivBTP" 0.1534 0.00333999334663343 0.0266
"1229" "A7_4" "A7" "54D_Bd" 4 0.262 "T5" 122 "1" "Bd" "54D" 0.1423 0.00452278183815619 0.1197
"1230" "A8_4" "A8" "54D_Bd" 4 0.234 "T5" 122 "2" "Bd" "54D" 0.1423 0.00452278183815619 0.0917
"1231" "A11_4" "A11" "54D_20D_Bd" 4 0.444 "T5" 122 "1" "Bd" "54D_20D" 0.1491 0.00578215646046813 0.2949
"1232" "A12_4" "A12" "54D_20D_Bd" 4 0.468 "T5" 122 "2" "Bd" "54D_20D" 0.1491 0.00578215646046813 0.3189
"1233" "B3_4" "B3" "37E_JlivBTP_Bd" 4 0.163 "T5" 122 "3" "Bd" "37E_JlivBTP" 0.1534 0.00333999334663343 0.0096
"1234" "B4_4" "B4" "37E_JlivBTP_Bd" 4 0.167 "T5" 122 "4" "Bd" "37E_JlivBTP" 0.1534 0.00333999334663343 0.0136
"1235" "B7_4" "B7" "54D_Bd" 4 0.27 "T5" 122 "3" "Bd" "54D" 0.1423 0.00452278183815619 0.1277
"1236" "B8_4" "B8" "54D_Bd" 4 0.24 "T5" 122 "4" "Bd" "54D" 0.1423 0.00452278183815619 0.0977
"1237" "B11_4" "B11" "54D_20D_Bd" 4 0.325 "T5" 122 "3" "Bd" "54D_20D" 0.1491 0.00578215646046813 0.1759
"1238" "B12_4" "B12" "54D_20D_Bd" 4 0.334 "T5" 122 "4" "Bd" "54D_20D" 0.1491 0.00578215646046813 0.1849
"1239" "C3_4" "C3" "37E_JlivBTP_Bd" 4 0.16 "T5" 122 "5" "Bd" "37E_JlivBTP" 0.1534 0.00333999334663343 0.00659999999999999
"1240" "C4_4" "C4" "37E_JlivBTP_Bd" 4 0.163 "T5" 122 "6" "Bd" "37E_JlivBTP" 0.1534 0.00333999334663343 0.0096
"1241" "C7_4" "C7" "54D_Bd" 4 0.271 "T5" 122 "5" "Bd" "54D" 0.1423 0.00452278183815619 0.1287
"1242" "C8_4" "C8" "54D_Bd" 4 0.242 "T5" 122 "6" "Bd" "54D" 0.1423 0.00452278183815619 0.0997
"1243" "C11_4" "C11" "54D_20D_Bd" 4 0.324 "T5" 122 "5" "Bd" "54D_20D" 0.1491 0.00578215646046813 0.1749
"1244" "C12_4" "C12" "54D_20D_Bd" 4 0.312 "T5" 122 "6" "Bd" "54D_20D" 0.1491 0.00578215646046813 0.1629
"1245" "D3_4" "D3" "37E_JlivBTP_Bd" 4 0.154 "T5" 122 "7" "Bd" "37E_JlivBTP" 0.1534 0.00333999334663343 0.000599999999999989
"1246" "D4_4" "D4" "37E_JlivBTP_Bd" 4 0.159 "T5" 122 "8" "Bd" "37E_JlivBTP" 0.1534 0.00333999334663343 0.00559999999999999
"1247" "D7_4" "D7" "54D_Bd" 4 0.269 "T5" 122 "7" "Bd" "54D" 0.1423 0.00452278183815619 0.1267
"1248" "D8_4" "D8" "54D_Bd" 4 0.256 "T5" 122 "8" "Bd" "54D" 0.1423 0.00452278183815619 0.1137
"1249" "D11_4" "D11" "54D_20D_Bd" 4 0.304 "T5" 122 "7" "Bd" "54D_20D" 0.1491 0.00578215646046813 0.1549
"1250" "D12_4" "D12" "54D_20D_Bd" 4 0.32 "T5" 122 "8" "Bd" "54D_20D" 0.1491 0.00578215646046813 0.1709
"1251" "E3_4" "E3" "37E_JlivBTP_Bd" 4 0.154 "T5" 122 "9" "Bd" "37E_JlivBTP" 0.1534 0.00333999334663343 0.000599999999999989
"1252" "E4_4" "E4" "37E_JlivBTP_Bd" 4 0.154 "T5" 122 "10" "Bd" "37E_JlivBTP" 0.1534 0.00333999334663343 0.000599999999999989
"1253" "E7_4" "E7" "54D_Bd" 4 0.259 "T5" 122 "9" "Bd" "54D" 0.1423 0.00452278183815619 0.1167
"1254" "E8_4" "E8" "54D_Bd" 4 0.244 "T5" 122 "10" "Bd" "54D" 0.1423 0.00452278183815619 0.1017
"1255" "E11_4" "E11" "54D_20D_Bd" 4 0.286 "T5" 122 "9" "Bd" "54D_20D" 0.1491 0.00578215646046813 0.1369
"1256" "E12_4" "E12" "54D_20D_Bd" 4 0.323 "T5" 122 "10" "Bd" "54D_20D" 0.1491 0.00578215646046813 0.1739
"1257" "G1_4" "G1" "54D_2F_Bd" 4 0.125 "T5" 122 "1" "Bd" "54D_2F" 0.1291 0.00899938269487907 -0.00409999999999999
"1258" "G2_4" "G2" "54D_2F_Bd" 4 0.121 "T5" 122 "3" "Bd" "54D_2F" 0.1291 0.00899938269487907 -0.0081
"1259" "G3_4" "G3" "54D_2F_Bd" 4 0.12 "T5" 122 "4" "Bd" "54D_2F" 0.1291 0.00899938269487907 -0.0091
"1260" "G4_4" "G4" "54D_2F_Bd" 4 0.123 "T5" 122 "5" "Bd" "54D_2F" 0.1291 0.00899938269487907 -0.00609999999999999
"1261" "G5_4" "G5" "54D_2F_Bd" 4 0.133 "T5" 122 "6" "Bd" "54D_2F" 0.1291 0.00899938269487907 0.00390000000000001
"1262" "G6_4" "G6" "54D_2F_Bd" 4 0.133 "T5" 122 "7" "Bd" "54D_2F" 0.1291 0.00899938269487907 0.00390000000000001
"1263" "G7_4" "G7" "54D_2F_Bd" 4 0.133 "T5" 122 "8" "Bd" "54D_2F" 0.1291 0.00899938269487907 0.00390000000000001
"1264" "G8_4" "G8" "54D_2F_Bd" 4 0.133 "T5" 122 "9" "Bd" "54D_2F" 0.1291 0.00899938269487907 0.00390000000000001
"1265" "G9_4" "G9" "54D_2F_Bd" 4 0.134 "T5" 122 "10" "Bd" "54D_2F" 0.1291 0.00899938269487907 0.00490000000000002
"1266" "G10_4" "G10" "54D_2F_Bd" 4 0.139 "T5" 122 "2" "Bd" "54D_2F" 0.1291 0.00899938269487907 0.00990000000000002
"1267" "H11_4" "H11" "Live_Bd" 4 0.265 "T5" 122 "8" "Bd" "Control" 0.1398 0.00382390143991999 0.1252
"1268" "H12_4" "H12" "Live_Bd" 4 0.284 "T5" 122 "10" "Bd" "Control" 0.1398 0.00382390143991999 0.1442
"1269" "A3_5" "A3" "54D_Jliv10_Bd" 5 0.153 "T5" 122 "1" "Bd" "54D_Jliv10" 0.1211 0.00660723509159131 0.0319
