well_ID sampleID Plate OD Timepoint HoursElapsed
E12 37E_54D_Bd 3 0.152 T5 119
F1 37E_Jliv10 3 0.128 T5 119
F2 37E_Jliv10 3 0.127 T5 119
F3 37E_Jliv10 3 0.128 T5 119
F4 37E_Jliv10 3 0.128 T5 119
F5 37E_Jliv10 3 0.128 T5 119
F6 37E_Jliv10 3 0.125 T5 119
F7 37E_Jliv10 3 0.122 T5 119
F8 37E_Jliv10 3 0.12 T5 119
F9 37E_Jliv10 3 0.127 T5 119
F10 37E_Jliv10 3 0.133 T5 119
F11 Live_Bd 3 0.257 T5 119
F12 Live_Bd 3 0.245 T5 119
G1 37E_Jliv10_Bd 3 0.169 T5 119
G2 37E_Jliv10_Bd 3 0.143 T5 119
G3 37E_Jliv10_Bd 3 0.146 T5 119
G4 37E_Jliv10_Bd 3 0.144 T5 119
G5 37E_Jliv10_Bd 3 0.144 T5 119
G6 37E_Jliv10_Bd 3 0.133 T5 119
G7 37E_Jliv10_Bd 3 0.131 T5 119
G8 37E_Jliv10_Bd 3 0.134 T5 119
G9 37E_Jliv10_Bd 3 0.136 T5 119
G10 37E_Jliv10_Bd 3 0.17 T5 119
G11 SterileMedium 3 0.136 T5 119
G12 SterileMedium 3 0.134 T5 119
A1 37E_JlivBTP 4 0.152 T5 119
A2 37E_JlivBTP 4 0.153 T5 119
A3 37E_JlivBTP_Bd 4 0.173 T5 119
A4 37E_JlivBTP_Bd 4 0.177 T5 119
A5 54D 4 0.153 T5 119
A6 54D 4 0.154 T5 119
A7 54D_Bd 4 0.255 T5 119
A8 54D_Bd 4 0.261 T5 119
A9 54D_20D 4 0.157 T5 119
A10 54D_20D 4 0.158 T5 119
A11 54D_20D_Bd 4 0.413 T5 119
A12 54D_20D_Bd 4 0.462 T5 119
B1 37E_JlivBTP 4 0.151 T5 119
B2 37E_JlivBTP 4 0.151 T5 119
B3 37E_JlivBTP_Bd 4 0.162 T5 119
B4 37E_JlivBTP_Bd 4 0.17 T5 119
B5 54D 4 0.149 T5 119
B6 54D 4 0.149 T5 119
B7 54D_Bd 4 0.261 T5 119
B8 54D_Bd 4 0.262 T5 119
B9 54D_20D 4 0.151 T5 119
B10 54D_20D 4 0.15 T5 119
B11 54D_20D_Bd 4 0.361 T5 119
B12 54D_20D_Bd 4 0.373 T5 119
C1 37E_JlivBTP 4 0.147 T5 119
C2 37E_JlivBTP 4 0.148 T5 119
C3 37E_JlivBTP_Bd 4 0.156 T5 119
C4 37E_JlivBTP_Bd 4 0.161 T5 119
C5 54D 4 0.142 T5 119
C6 54D 4 0.138 T5 119
C7 54D_Bd 4 0.253 T5 119
C8 54D_Bd 4 0.256 T5 119
C9 54D_20D 4 0.142 T5 119
C10 54D_20D 4 0.142 T5 119
C11 54D_20D_Bd 4 0.331 T5 119
C12 54D_20D_Bd 4 0.345 T5 119
D1 37E_JlivBTP 4 0.144 T5 119
D2 37E_JlivBTP 4 0.143 T5 119
D3 37E_JlivBTP_Bd 4 0.154 T5 119
D4 37E_JlivBTP_Bd 4 0.163 T5 119
D5 54D 4 0.135 T5 119
D6 54D 4 0.136 T5 119
D7 54D_Bd 4 0.246 T5 119
D8 54D_Bd 4 0.255 T5 119
D9 54D_20D 4 0.139 T5 119
D10 54D_20D 4 0.137 T5 119
D11 54D_20D_Bd 4 0.317 T5 119
D12 54D_20D_Bd 4 0.313 T5 119
E1 37E_JlivBTP 4 0.141 T5 119
E2 37E_JlivBTP 4 0.147 T5 119
E3 37E_JlivBTP_Bd 4 0.15 T5 119
E4 37E_JlivBTP_Bd 4 0.159 T5 119
E5 54D 4 0.134 T5 119
E6 54D 4 0.139 T5 119
E7 54D_Bd 4 0.244 T5 119
E8 54D_Bd 4 0.245 T5 119
E9 54D_20D 4 0.137 T5 119
E10 54D_20D 4 0.123 T5 119
E11 54D_20D_Bd 4 0.298 T5 119
E12 54D_20D_Bd 4 0.328 T5 119
F1 54D_2F 4 0.125 T5 119
F2 54D_2F 4 0.127 T5 119
F3 54D_2F 4 0.136 T5 119
F4 54D_2F 4 0.133 T5 119
F5 54D_2F 4 0.13 T5 119
F6 54D_2F 4 0.133 T5 119
F7 54D_2F 4 0.133 T5 119
F8 54D_2F 4 0.133 T5 119
F9 54D_2F 4 0.134 T5 119
F10 54D_2F 4 0.132 T5 119
F11 SterileMedium 4 0.135 T5 119
F12 SterileMedium 4 0.138 T5 119
G1 54D_2F_Bd 4 0.137 T5 119
G2 54D_2F_Bd 4 0.135 T5 119
G3 54D_2F_Bd 4 0.136 T5 119
G4 54D_2F_Bd 4 0.138 T5 119
G5 54D_2F_Bd 4 0.138 T5 119
G6 54D_2F_Bd 4 0.143 T5 119
G7 54D_2F_Bd 4 0.137 T5 119
G8 54D_2F_Bd 4 0.139 T5 119
G9 54D_2F_Bd 4 0.14 T5 119
G10 54D_2F_Bd 4 0.141 T5 119
H1 JlivBTP 4 0.136 T5 119
H2 JlivBTP 4 0.136 T5 119
H3 JlivBTP 4 0.136 T5 119
H4 JlivBTP 4 0.136 T5 119
H5 JlivBTP 4 0.139 T5 119
H6 JlivBTP 4 0.144 T5 119
H7 JlivBTP 4 0.139 T5 119
H8 JlivBTP 4 0.14 T5 119
H9 JlivBTP 4 0.136 T5 119
H10 JlivBTP 4 0.137 T5 119
H11 Live_Bd 4 0.292 T5 119
H12 Live_Bd 4 0.317 T5 119
A1 54D_Jliv10 5 0.123 T5 119
A2 54D_Jliv10 5 0.128 T5 119
A3 54D_Jliv10_Bd 5 0.263 T5 119
A4 54D_Jliv10_Bd 5 0.27 T5 119
A5 54D_JlivBTP 5 0.125 T5 119
A6 54D_JlivBTP 5 0.12 T5 119
A7 54D_JlivBTP_Bd 5 0.272 T5 119
A8 54D_JlivBTP_Bd 5 0.216 T5 119
A9 Jliv10 5 0.143 T5 119
A10 Jliv10 5 0.146 T5 119
A11 Jliv10_Bd 5 0.209 T5 119
A12 Jliv10_Bd 5 0.205 T5 119
B1 54D_Jliv10 5 0.121 T5 119
B2 54D_Jliv10 5 0.11 T5 119
B3 54D_Jliv10_Bd 5 0.239 T5 119
B4 54D_Jliv10_Bd 5 0.254 T5 119
B5 54D_JlivBTP 5 0.135 T5 119
B6 54D_JlivBTP 5 0.135 T5 119
B7 54D_JlivBTP_Bd 5 0.254 T5 119
B8 54D_JlivBTP_Bd 5 0.188 T5 119
B9 Jliv10 5 0.142 T5 119
B10 Jliv10 5 0.145 T5 119
B11 Jliv10_Bd 5 0.19 T5 119
B12 Jliv10_Bd 5 0.238 T5 119
C1 54D_Jliv10 5 0.111 T5 119
C2 54D_Jliv10 5 0.113 T5 119
C3 54D_Jliv10_Bd 5 0.235 T5 119
C4 54D_Jliv10_Bd 5 0.281 T5 119
C5 54D_JlivBTP 5 0.132 T5 119
C6 54D_JlivBTP 5 0.128 T5 119
C7 54D_JlivBTP_Bd 5 0.219 T5 119
C8 54D_JlivBTP_Bd 5 0.159 T5 119
C9 Jliv10 5 0.133 T5 119
C10 Jliv10 5 0.137 T5 119
C11 Jliv10_Bd 5 0.184 T5 119
C12 Jliv10_Bd 5 0.177 T5 119
D1 54D_Jliv10 5 0.134 T5 119
D2 54D_Jliv10 5 0.128 T5 119
D3 54D_Jliv10_Bd 5 0.252 T5 119
D4 54D_Jliv10_Bd 5 0.262 T5 119
D5 54D_JlivBTP 5 0.132 T5 119
D6 54D_JlivBTP 5 0.132 T5 119
D7 54D_JlivBTP_Bd 5 0.208 T5 119
D8 54D_JlivBTP_Bd 5 0.155 T5 119
D9 Jliv10 5 0.133 T5 119
D10 Jliv10 5 0.136 T5 119
D11 Jliv10_Bd 5 0.188 T5 119
D12 Jliv10_Bd 5 0.191 T5 119
E1 54D_Jliv10 5 0.136 T5 119
E2 54D_Jliv10 5 0.128 T5 119
E3 54D_Jliv10_Bd 5 0.182 T5 119
E4 54D_Jliv10_Bd 5 0.214 T5 119
E5 54D_JlivBTP 5 0.132 T5 119
E6 54D_JlivBTP 5 0.127 T5 119
E7 54D_JlivBTP_Bd 5 0.161 T5 119
E8 54D_JlivBTP_Bd 5 0.148 T5 119
E9 Jliv10 5 0.132 T5 119
E10 Jliv10 5 0.137 T5 119
E11 Jliv10_Bd 5 0.218 T5 119
E12 Jliv10_Bd 5 0.197 T5 119
F1 Jliv10_JlivBTP 5 0.143 T5 119
F2 Jliv10_JlivBTP 5 0.136 T5 119
F3 Jliv10_JlivBTP 5 0.133 T5 119
F4 Jliv10_JlivBTP 5 0.13 T5 119
F5 Jliv10_JlivBTP 5 0.127 T5 119
F6 Jliv10_JlivBTP 5 0.127 T5 119
F7 Jliv10_JlivBTP 5 0.125 T5 119
F8 Jliv10_JlivBTP 5 0.129 T5 119
F9 Jliv10_JlivBTP 5 0.128 T5 119
F10 Jliv10_JlivBTP 5 0.134 T5 119
G1 Jliv10_JlivBTP_Bd 5 0.212 T5 119
G2 Jliv10_JlivBTP_Bd 5 0.191 T5 119
G3 Jliv10_JlivBTP_Bd 5 0.191 T5 119
G4 Jliv10_JlivBTP_Bd 5 0.181 T5 119
G5 Jliv10_JlivBTP_Bd 5 0.178 T5 119
G6 Jliv10_JlivBTP_Bd 5 0.163 T5 119
G7 Jliv10_JlivBTP_Bd 5 0.164 T5 119
G8 Jliv10_JlivBTP_Bd 5 0.173 T5 119
G9 Jliv10_JlivBTP_Bd 5 0.189 T5 119
G10 Jliv10_JlivBTP_Bd 5 0.216 T5 119
G11 Live_Bd 5 0.232 T5 119
G12 Live_Bd 5 0.189 T5 119
H1 JlivBTP_Bd 5 0.251 T5 119
H2 JlivBTP_Bd 5 0.269 T5 119
H3 JlivBTP_Bd 5 0.271 T5 119
H4 JlivBTP_Bd 5 0.245 T5 119
H5 JlivBTP_Bd 5 0.267 T5 119
H6 JlivBTP_Bd 5 0.205 T5 119
H7 JlivBTP_Bd 5 0.204 T5 119
H8 JlivBTP_Bd 5 0.223 T5 119
H9 JlivBTP_Bd 5 0.424 T5 119
H10 JlivBTP_Bd 5 0.301 T5 119
H11 SterileMedium 5 0.137 T5 119
H12 SterileMedium 5 0.138 T5 119
